"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.150389346E1,1.733494788E-1,2.009788592E0,-2.325973270E0
9.151393146E1,-3.505834092E-1,1.138915987E0,-3.950733821E0
9.152396846E1,-7.677978873E-1,2.622768581E-2,-5.759232014E0
9.153400646E1,-9.909257363E-1,-8.136751413E-1,-6.575712649E0
9.154404346E1,-7.200053047E-1,-1.955805343E0,-2.028209075E0
9.155408146E1,2.909480222E-1,-3.473575296E0,-5.456320515E-1
9.156411846E1,1.537714513E0,-4.631884158E0,-2.767667847E0
9.157415646E1,3.270578387E0,-5.228943349E0,-2.066870573E0
9.158419346E1,5.242928719E0,-4.835856090E0,-3.385387297E0
9.159423146E1,5.699513816E0,-4.406342432E0,-6.816776978E0
9.160426846E1,5.149355727E0,-3.771065256E0,-9.396274994E0
9.161430646E1,5.239283565E0,-2.819953065E0,-6.652960800E0
9.162434346E1,4.967715481E0,-3.185083031E0,-2.154673240E0
9.163438046E1,4.118900035E0,-3.817944723E0,-2.107582689E0
9.164441846E1,3.622851788E0,-4.807800565E0,-4.138186199E0
9.165445546E1,3.993099822E0,-5.401594085E0,-3.632849649E0
9.166449346E1,5.000385044E0,-3.901465182E0,-7.766657746E-1
9.167453046E1,4.691368175E0,-3.553864583E0,4.498034960E-1
9.168456846E1,3.144824659E0,-4.813455407E0,-6.815076023E-2
9.169460546E1,1.205328224E0,-5.767428056E0,7.906546533E-2
9.170464346E1,-9.892108941E-1,-4.768509614E0,9.251406133E-1
9.171468046E1,-2.269684171E0,-4.137714329E0,2.912901574E0
9.172471846E1,-3.108338618E0,-6.260130819E0,4.878142569E0
9.173475546E1,-3.719289331E0,-9.423941680E0,5.578726128E0
9.174479346E1,-4.259463884E0,-1.121498301E1,5.058159043E0
9.175483046E1,-5.775908273E0,-1.102330310E1,4.010802852E0
9.176486846E1,-8.705760925E0,-8.724286659E0,2.251934656E0
9.177490546E1,-1.031255766E1,-7.128353466E0,1.195498323E0
9.178494346E1,-8.234146146E0,-6.331206064E0,-9.120954752E-2
9.179498046E1,-5.523374045E0,-3.335088671E0,-1.387646893E0
9.180501846E1,-2.109735634E0,5.530384272E-1,-1.892711986E0
9.181505546E1,1.390402832E0,2.840789618E0,-1.518776844E0
9.182509246E1,3.911918249E0,2.625861173E0,-3.853300497E-2
9.183513046E1,6.354188545E0,2.049732091E0,4.612071160E0
9.184516746E1,7.792277906E0,2.249973500E0,8.971966528E0
9.185520546E1,7.711653573E0,2.899647106E0,9.404637682E0
9.186524246E1,7.273690104E0,3.631927836E0,7.254863824E0
9.187528046E1,6.422780478E0,4.903845760E0,3.316997386E0
9.188531746E1,5.731220927E0,7.071914971E0,-4.397737670E-1
9.189535546E1,4.915649534E0,9.842311714E0,1.373119193E-1
9.190539246E1,3.357170973E0,1.285988196E1,5.923871480E0
9.191543046E1,1.649891591E0,1.316901372E1,7.397630026E0
9.192546746E1,-1.419692266E-1,1.245003190E1,7.400584039E0
9.193550546E1,-8.129457012E-2,1.107272025E1,6.782006510E0
9.194554246E1,1.040980534E0,9.997203287E0,6.725324771E0
9.195558046E1,1.666483651E0,9.159272141E0,6.499454432E0
9.196561746E1,8.158079132E-1,7.837963371E0,5.137052600E0
9.197565546E1,-4.469418687E-1,6.611472466E0,2.396592725E0
9.198569246E1,-5.557614756E-1,5.198520870E0,-1.064482978E0
9.199573046E1,-4.188587151E-2,3.156828116E0,-5.533012011E0
9.200576746E1,-2.104632184E-2,-6.612376446E-1,-1.027610846E1
9.201580446E1,-1.071410321E0,-4.788673738E0,-1.192656811E1
9.202584246E1,-2.175191412E0,-6.264747781E0,-1.046264750E1
9.203587946E1,-4.456624394E0,-6.553262265E0,-9.585959255E0
9.204591746E1,-6.679407172E0,-7.400764718E0,-5.703568275E0
9.205595446E1,-7.636744308E0,-6.986674261E0,-2.298141693E0
9.206599246E1,-6.736616330E0,-3.211342292E0,-2.868556291E-1
9.207602946E1,-5.186992500E0,-2.625509171E0,-5.737463415E-1
9.208606746E1,-6.259036805E0,-7.307402810E0,-5.102833525E0
9.209610446E1,-6.245066053E0,-1.474914657E1,-1.016627202E1
9.210614246E1,-3.833358568E0,-2.315615044E1,-7.710994007E0
9.211617946E1,1.614723220E-1,-1.896242914E1,2.757050473E0
9.212621746E1,2.072584472E0,9.596836245E-1,1.184446150E1
9.213625446E1,2.103587871E0,1.229615423E1,1.700870132E1
9.214629246E1,-7.649347982E-1,9.494005941E0,1.235792188E1
9.215632946E1,-2.419780589E0,3.496088246E0,2.167420755E0
9.216636746E1,9.754487412E-1,-2.959675791E0,-1.561512973E0
9.217640446E1,6.409110857E0,-6.192097880E0,6.740331066E0
9.218644146E1,9.851194804E0,-7.224839541E0,1.441182655E1
9.219647946E1,8.541581050E0,-7.499853973E0,1.036502823E1
9.220651646E1,5.214432313E0,-6.173236517E0,2.021719543E0
9.221655446E1,2.700114380E0,-3.645760594E0,-2.643136480E0
9.222659146E1,1.185325922E0,-2.057647467E0,-2.976643242E0
9.223662946E1,8.671395962E-1,-9.324227357E-1,-2.110489047E0
9.224666646E1,8.683050925E-1,7.922146904E-1,-9.722454903E-1
9.225670446E1,9.052649041E-1,2.534839906E0,2.441156986E-1
9.226674146E1,1.327557543E0,3.929192678E0,-1.444306120E-2
9.227677946E1,2.288052907E0,5.102706056E0,-6.220665622E-1
9.228681646E1,3.564572589E0,5.623618711E0,5.305653848E-2
9.229685446E1,3.766120850E0,5.077856559E0,1.012482812E0
9.230689146E1,3.154733058E0,4.643853993E0,1.840027549E0
9.231692946E1,2.055369538E0,4.355083986E0,2.039094837E0
9.232696646E1,6.899279583E-1,4.884535330E0,1.810330126E0
9.233700446E1,-5.816476109E-1,5.424366066E0,1.803640911E0
9.234704146E1,-1.631983032E0,5.817590150E0,7.653876650E-1
9.235707846E1,-2.754945475E0,5.798786089E0,-1.211157021E0
9.236711646E1,-3.769623333E0,5.336827986E0,-2.185681463E0
9.237715346E1,-3.835723474E0,4.717683277E0,-1.576010560E0
9.238719146E1,-3.570580603E0,3.768350394E0,-1.215332079E0
9.239722846E1,-4.155943316E0,2.358749837E0,-4.634009621E0
9.240726646E1,-4.916521354E0,2.893798721E-1,-9.640016178E0
9.241730346E1,-4.043592283E0,-1.758059526E0,-1.003824139E1
9.242734146E1,-8.799906068E-1,-2.370953561E0,-6.038178699E0
9.243737846E1,1.378548187E0,-2.201043999E0,1.947781501E0
9.244741646E1,2.202633711E0,-2.885169985E0,4.863925941E0
9.245745346E1,5.895313021E-1,-3.781488503E0,-2.433211936E0
9.246749146E1,-3.541442905E-2,-3.751934921E0,-6.018843126E0
9.247752846E1,2.237066064E0,-3.424068090E0,-5.172489066E0
9.248756625E1,4.981048887E0,-3.375498778E0,-6.663002223E0
9.249760325E1,6.964147278E0,-3.653300579E0,-6.646681475E0
9.250764125E1,7.007790311E0,-3.311691037E0,-4.835335103E0
9.251767825E1,5.039150915E0,-2.882775550E0,-6.113706014E0
9.252771525E1,2.700562277E0,-3.453395970E0,-5.072322754E0
9.253775325E1,1.640548764E0,-3.322551071E0,-3.723462196E0
9.254779025E1,3.280846098E0,-2.847806277E0,-4.388224835E0
9.255782825E1,5.608430568E0,-2.132312318E0,-2.767228137E0
9.256786525E1,6.601454431E0,-1.263872740E0,-7.174067290E-1
9.257790325E1,6.850571546E0,-4.288928588E0,5.973503816E-1
9.258794025E1,7.359046589E0,-7.499946944E0,1.979971154E0
9.259797825E1,6.640836598E0,-1.022899510E1,4.245932257E0
9.260801525E1,4.293774176E0,-1.143994645E1,5.893951862E0
9.261805325E1,1.177504321E0,-1.020989342E1,6.966202574E0
9.262809025E1,-6.516799320E-1,-1.003771280E1,6.427350662E0
9.263812825E1,-2.543399353E0,-1.041158260E1,4.913313571E0
9.264816525E1,-5.347857004E0,-1.009710764E1,2.747111376E0
9.265820325E1,-1.251982310E1,-5.871155908E0,7.394412303E-1
9.266824025E1,-1.776324824E1,-3.793172994E0,8.347251177E-2
9.267827825E1,-1.275633011E1,-7.480772755E0,-1.250920572E0
9.268831525E1,-7.800521311E0,-4.720101101E0,-2.036613425E0
9.269835225E1,-3.788603102E0,-1.674683493E-1,-1.199151956E0
9.270839025E1,2.290565236E-1,2.216870658E0,7.789730859E-1
9.271842725E1,3.155044422E0,3.032583554E0,2.541482928E0
9.272846525E1,5.864200060E0,2.845676136E0,4.252384075E0
9.273850225E1,8.160520345E0,2.114150866E0,5.858009028E0
9.274854025E1,8.926040742E0,1.210931464E0,8.184428440E0
9.275857725E1,8.109892228E0,1.415858831E0,9.949875923E0
9.276861525E1,7.124803621E0,2.622557496E0,7.717141185E0
9.277865225E1,5.975989468E0,4.922179704E0,3.019358321E0
9.278869025E1,5.466827962E0,7.656441824E0,1.867656228E-1
9.279872725E1,4.719021705E0,1.118493300E1,2.140656002E0
9.280876525E1,1.890765594E0,1.365198789E1,5.247158595E0
9.281880225E1,-4.586140805E-1,1.346405370E1,6.652655575E0
9.282884025E1,-1.386277767E0,1.281882047E1,7.221555160E0
9.283887725E1,-1.217953678E0,1.147656171E1,8.722351230E0
9.284891425E1,9.240040608E-1,1.061421435E1,8.713638879E0
9.285895225E1,2.083362645E0,1.012518597E1,5.809122212E0
9.286898925E1,1.857360451E0,8.519447585E0,2.862930100E0
9.287902725E1,2.182431435E0,6.406242213E0,4.564137733E-1
9.288906425E1,2.833415987E0,3.828581393E0,-3.665682058E0
9.289910225E1,1.719741552E0,-8.283113068E-1,-7.944102030E0
9.290913925E1,-1.860628459E0,-7.257029048E0,-1.348305364E1
9.291917725E1,-7.240922892E0,-1.169638427E1,-1.565062467E1
9.292921425E1,-1.099441200E1,-9.518988170E0,-1.179144363E1
9.293925225E1,-1.014240836E1,-6.802527314E0,-4.234877219E0
9.294928925E1,-5.432363303E0,-2.823678911E0,1.646801046E-1
9.295932725E1,-1.199277525E0,2.402016309E0,-6.482147259E-1
9.296936425E1,-7.683888946E-1,4.539165444E0,-1.178230034E0
9.297940225E1,-4.903213676E0,4.199528754E-1,-4.482069722E0
9.298943925E1,-6.396077414E0,-8.205723415E0,-3.680168535E0
9.299947725E1,-3.348059842E0,-1.843558566E1,8.172170337E0
9.300951425E1,-1.058460200E0,-2.768853312E1,1.075360495E1
9.301955125E1,-1.548044497E-1,-2.870457338E1,1.612479644E0
9.302958925E1,-1.196298807E0,-1.087214672E1,-1.788113630E0
9.303962625E1,-1.524328190E-1,7.939644113E0,8.202008679E0
9.304966425E1,1.889262713E0,1.350324876E1,1.322588257E1
9.305970125E1,6.662692467E-1,1.070207929E1,8.221775776E0
9.306973925E1,1.158606778E-1,5.270336373E0,1.811144643E0
9.307977625E1,1.960386344E0,1.626628152E0,-1.825766190E0
9.308981425E1,4.861800186E0,-7.958849877E-1,2.243946190E0
9.309985125E1,5.508313372E0,-2.225984713E0,5.941596730E0
9.310988925E1,5.531227441E0,-1.431498379E0,4.661660812E0
9.311992625E1,5.039859012E0,-5.564491081E-1,2.161919402E0
9.312996425E1,4.417592475E0,-3.750591230E-1,8.400029607E-1
9.314000125E1,3.566070061E0,-2.122638685E-1,3.839316881E-1
9.315003925E1,2.518832276E0,2.881116110E-1,7.888890865E-1
9.316007625E1,2.425799713E0,1.352268022E0,2.327297080E-1
9.317011325E1,2.539640470E0,2.475217018E0,3.401571659E-1
9.318015125E1,2.455510147E0,2.941326059E0,1.363488829E0
9.319018825E1,1.714984112E0,2.646267956E0,1.434607344E0
9.320022625E1,7.558645973E-1,2.898345516E0,1.000864395E0
9.321026325E1,-8.027424560E-1,2.352802050E0,-6.427984500E-1
9.322030125E1,-2.339777815E0,2.285681276E0,-2.622883186E0
9.323033825E1,-3.690640021E0,2.912064253E0,-4.026355276E0
9.324037625E1,-4.309461963E0,3.942826046E0,-3.546063228E0
9.325041325E1,-4.229808560E0,5.170198712E0,-2.029853897E0
9.326045125E1,-3.768970199E0,5.337671154E0,-9.137525761E-1
9.327048825E1,-2.478833228E0,4.202538900E0,-7.196760334E-2
9.328052625E1,1.670501272E-1,3.571048381E0,-1.093840386E0
9.329056325E1,2.192206225E0,3.052837139E0,-8.393403250E-1
9.330060125E1,2.955193608E0,2.781171407E0,-6.765748912E-1
9.331063825E1,1.879730728E0,1.938407537E0,-4.050767986E0
9.332067625E1,-2.804073928E-1,-8.762421030E-1,-9.907176046E0
9.333071325E1,-1.988705286E0,-2.748247490E0,-6.466391351E0
9.334075125E1,-1.445897148E0,-3.568025370E0,2.650226521E0
9.335078825E1,-1.298323219E0,-5.006847972E0,-4.533670816E-1
9.336082525E1,-1.527459520E0,-4.701193544E0,-5.469922308E0
9.337086325E1,5.560169623E-1,-3.142042261E0,-5.398904951E0
9.338090025E1,2.871400084E0,-2.070910122E0,-7.819534117E0
9.339093825E1,4.881670779E0,-1.732497838E0,-6.419041768E0
9.340097525E1,6.309383671E0,-1.509994326E0,-3.601656216E0
9.341101325E1,6.385343095E0,-1.243741361E0,-2.023055047E0
9.342105025E1,5.334722403E0,-1.911838374E0,-2.984106920E0
9.343108825E1,4.425709288E0,-2.694741958E0,-3.812143408E0
9.344112525E1,4.864004294E0,-2.909414880E0,-2.110458934E0
9.345116325E1,5.224363809E0,-3.398625101E0,-3.362333187E-1
9.346120025E1,5.081115797E0,-5.150849690E0,1.683699900E-1
9.347123825E1,5.040171254E0,-8.017811446E0,1.304059483E0
9.348127525E1,4.260176367E0,-1.012855280E1,3.466752180E0
9.349131333E1,2.089743126E0,-1.059462384E1,5.680936042E0
9.350135033E1,-2.984922460E-1,-9.636603159E0,7.248607303E0
9.351138733E1,-1.924169129E0,-1.003430270E1,7.456836008E0
9.352142533E1,-3.679906872E0,-1.075782898E1,7.297493534E0
9.353146233E1,-5.999970653E0,-1.051145655E1,5.756580886E0
9.354150033E1,-1.139047199E1,-7.452666943E0,3.759178451E0
9.355153733E1,-1.476733024E1,-6.095143443E0,4.835940071E-1
9.356157533E1,-1.110520037E1,-6.807267652E0,-2.779595582E0
9.357161233E1,-7.249382644E0,-4.043100532E0,-4.077633018E0
9.358165033E1,-2.949625305E0,-4.256679440E-1,-3.968956668E0
9.359168733E1,1.198857183E0,1.285710921E0,-2.530119449E0
9.360172533E1,3.973881778E0,1.534160868E0,6.180074251E-1
9.361176233E1,7.247781676E0,1.732145836E0,5.708682250E0
9.362180033E1,8.782894471E0,2.020461515E0,9.844402678E0
9.363183733E1,8.765135892E0,2.763197066E0,1.031010183E1
9.364187533E1,7.978397119E0,4.374882658E0,7.144715145E0
9.365191233E1,7.183205026E0,6.673531305E0,4.942587072E-1
9.366194933E1,6.454899818E0,1.037609234E1,-7.094262444E0
9.367198733E1,4.301370293E0,1.257496819E1,-9.059114599E-1
9.368202433E1,2.516555078E0,1.198055194E1,4.732030298E0
9.369206233E1,4.053013609E-1,1.126174670E1,4.715834680E0
9.370209933E1,-1.723408195E0,1.121274820E1,4.661312610E0
9.371213733E1,-1.733838312E0,1.108250615E1,5.215999367E0
9.372217433E1,-1.406050712E-1,1.023422134E1,7.143247494E0
9.373221233E1,1.691876354E0,1.022079964E1,6.628526455E0
9.374224933E1,1.844426410E0,1.001958409E1,4.286741145E0
9.375228733E1,7.516237579E-1,8.799619846E0,1.504480694E0
9.376232433E1,6.729828005E-1,6.904887502E0,-2.328548091E0
9.377236233E1,6.216609116E-1,4.040293284E0,-5.625424916E0
9.378239933E1,-1.406456947E0,-6.690313983E-1,-9.011404243E0
9.379243733E1,-4.792964132E0,-5.899895557E0,-9.216611107E0
9.380247433E1,-6.527645613E0,-7.694813007E0,-4.640221703E0
9.381251233E1,-6.260892711E0,-7.249539934E0,-2.549857895E0
9.382254933E1,-6.259491134E0,-8.467296268E0,-3.539968091E0
9.383258633E1,-6.083553092E0,-8.150054998E0,-5.238823389E0
9.384262433E1,-4.377849243E0,-5.701215355E0,-2.298817631E0
9.385266133E1,-3.348898625E0,-8.021565358E0,-5.306642904E0
9.386269933E1,-5.169608728E0,-1.310603570E1,-1.260978719E1
9.387273633E1,-4.487541547E0,-1.980079357E1,-9.215038791E0
9.388277433E1,1.561541332E0,-1.960182919E1,2.640839986E0
9.389281133E1,6.386002661E0,-5.147184071E0,1.329600940E1
9.390284933E1,6.143594057E0,7.489681572E0,2.597256010E1
9.391288633E1,3.029783907E0,7.229867561E0,1.985423478E1
9.392292433E1,-1.903030275E0,1.391648435E0,7.246217546E0
9.393296133E1,-2.889104284E0,-3.416027584E0,-4.588960041E0
9.394299933E1,1.080717188E0,-6.457902948E0,-3.626142893E0
9.395303633E1,6.609140012E0,-8.435799072E0,7.513201997E0
9.396307433E1,8.182583644E0,-7.279958319E0,9.677101559E0
9.397311133E1,7.051850835E0,-3.019679334E0,6.319544377E0
9.398314833E1,5.387530947E0,2.591602921E-1,3.265425236E0
9.399318633E1,3.032911290E0,1.681313066E0,7.237499347E-1
9.400322333E1,1.437325130E0,1.752770720E0,-7.715412748E-1
9.401326133E1,7.980645373E-2,1.084829242E0,-1.996130373E0
9.402329833E1,-7.498123636E-1,1.128157110E0,-2.519768708E0
9.403333633E1,-1.264430564E0,2.075630579E0,-2.524300300E0
9.404337333E1,-1.112716075E0,3.054386067E0,-1.690020594E0
9.405341133E1,-3.886216667E-1,3.664482209E0,-1.212318278E0
9.406344833E1,4.602390218E-1,4.475591007E0,-6.379288888E-1
9.407348633E1,6.774490499E-1,5.229116426E0,-7.176919270E-1
9.408352333E1,4.231757876E-1,5.687353946E0,-1.186306500E-1
9.409356133E1,3.559101496E-2,6.003110023E0,-1.453675918E-1
9.410359833E1,-1.517689408E-1,5.714751075E0,-9.309854901E-1
9.411363633E1,3.965884980E-2,5.127404695E0,-1.170883884E0
9.412367333E1,4.754370316E-1,3.937871701E0,-8.253636523E-1
9.413371033E1,7.739123938E-1,2.388425041E0,-4.780783651E-1
9.414374833E1,7.074702631E-1,1.473716446E0,-3.139370084E-2
9.415378533E1,5.332891640E-1,1.852446451E0,-8.506483284E-1
9.416382333E1,1.910819643E-1,2.377887189E0,-3.860965027E0
9.417386033E1,-9.444687308E-1,2.416754217E0,-6.453433337E0
9.418389833E1,-1.947718644E0,1.827694017E0,-6.433836393E0
9.419393533E1,-1.813753670E0,1.304900313E0,-5.648720223E0
9.420397333E1,-1.674479133E0,2.317959076E-1,-2.943570220E0
9.421401033E1,-1.165036961E0,-1.655599351E0,1.089655826E0
9.422404833E1,-3.988288952E-1,-4.120742785E0,3.815939713E-1
9.423408533E1,-8.000439660E-1,-5.222598535E0,-4.667922302E0
9.424412333E1,-7.813864511E-2,-3.966632985E0,-5.819267131E0
9.425416033E1,2.939300291E0,-2.693103569E0,-2.957004783E0
9.426419833E1,5.044310498E0,-2.255582149E0,-3.755218717E0
9.427423533E1,5.873867261E0,-2.266136958E0,-5.799267315E0
9.428427333E1,5.495554163E0,-1.951408821E0,-4.672519383E0
9.429431033E1,3.892365452E0,-1.964283221E0,-3.596392845E0
9.430434733E1,2.093064930E0,-2.680881718E0,-3.409776326E0
9.431438533E1,1.308826280E0,-2.037737113E0,-2.369391185E0
9.432442233E1,2.371233643E0,-1.281300366E0,-1.576597328E0
9.433446033E1,3.535740554E0,-2.456469675E0,-8.620883328E-1
9.434449733E1,3.748085698E0,-3.078535652E0,-1.405339690E0
9.435453533E1,4.087362493E0,-5.481641883E0,-1.298647885E0
9.436457233E1,5.409656226E0,-7.867187755E0,1.226637817E0
9.437461033E1,5.435348307E0,-1.047298421E1,4.403076763E0
9.438464733E1,3.821583153E0,-1.147198217E1,7.196192862E0
9.439468533E1,8.323106562E-1,-1.099044759E1,7.841739503E0
9.440472233E1,-1.313669382E0,-1.106913357E1,6.306112738E0
9.441476033E1,-3.668263311E0,-1.043889377E1,4.156517220E0
9.442479733E1,-7.802585378E0,-7.385226327E0,7.276754630E-1
9.443483433E1,-1.394190804E1,-3.761470560E0,-2.527468321E0
9.444487233E1,-1.296389340E1,-6.160105425E0,-2.411284146E0
9.445490933E1,-8.109258975E0,-6.719255362E0,-1.435839937E0
9.446494733E1,-4.665311521E0,-2.854860358E0,-1.197443107E0
9.447498433E1,-1.163335714E0,2.156014591E-1,-1.220246079E0
9.448502221E1,2.033852516E0,1.457129064E0,9.113207191E-2
9.449505921E1,3.973802548E0,1.565228879E0,1.836647859E0
9.450509721E1,6.356333889E0,2.359833326E0,4.228318105E0
9.451513421E1,7.778904739E0,2.268527884E0,6.301338487E0
9.452517221E1,7.919830822E0,1.835921634E0,9.561425507E0
9.453520921E1,7.901897412E0,3.479542964E0,9.630791026E0
9.454524721E1,7.184696651E0,5.923063395E0,7.459291838E0
9.455528421E1,7.279727939E0,8.639578046E0,5.166713187E0
9.456532221E1,6.693691335E0,1.219749650E1,3.594361814E0
9.457535921E1,3.604486853E0,1.740207626E1,1.714136996E0
9.458539721E1,-6.556858595E-1,1.491685758E1,5.569784566E0
9.459543421E1,-2.945246032E0,1.063323417E1,6.540759748E0
9.460547121E1,-2.239084961E0,9.232459985E0,6.626052498E0
9.461550921E1,-6.224899006E-1,8.131140425E0,6.505260133E0
9.462554621E1,5.115780137E-1,7.824488463E0,4.681289037E0
9.463558421E1,-2.147404566E-2,8.019503045E0,2.957435723E0
9.464562121E1,2.771770254E-2,7.634802448E0,1.064678568E0
9.465565921E1,4.723181999E-1,6.371335505E0,-2.337679980E0
9.466569621E1,2.186477123E-1,2.529055256E0,-5.815635425E0
9.467573421E1,-1.497602029E0,-3.970006244E0,-1.124360396E1
9.468577121E1,-3.485395735E0,-9.746319144E0,-1.318806746E1
9.469580921E1,-4.536219325E0,-1.055540539E1,-1.368217823E1
9.470584621E1,-5.864682455E0,-9.840658121E0,-9.190177014E0
9.471588421E1,-6.350643378E0,-6.893666695E0,-4.766820646E0
9.472592121E1,-4.489279632E0,1.401709154E0,-2.117413320E0
9.473595921E1,-1.880035807E0,6.827592573E0,-2.989699489E0
9.474599621E1,-3.334215974E0,3.517659209E0,-7.570409401E0
9.475603321E1,-4.501963120E0,-5.042058735E0,-6.014379362E0
9.476607121E1,-1.323072875E-1,-1.516558176E1,1.290235145E1
9.477610821E1,1.201884945E-1,-2.977318946E1,7.865707825E0
9.478614621E1,2.767786838E-1,-3.160432690E1,-4.281136296E0
9.479618321E1,1.026020140E0,-5.262481223E0,9.034132955E0
9.480622121E1,1.344558468E0,1.116303401E1,2.099368637E1
9.481625821E1,-2.317127602E0,8.761403030E0,1.112326008E1
9.482629621E1,-4.923540936E0,2.945260066E0,-2.430765899E0
9.483633321E1,-9.412607291E-1,-1.557866065E0,-2.610434464E0
9.484637121E1,5.355358397E0,-4.253267004E0,1.096599103E1
9.485640821E1,7.168182360E0,-4.657492039E0,1.223263476E1
9.486644621E1,6.184398267E0,-3.581931219E0,5.878757873E0
9.487648321E1,4.575436600E0,-2.622179182E0,1.172452985E0
9.488652121E1,3.119835706E0,-1.637053152E0,-5.172099057E-1
9.489655821E1,2.339443647E0,-8.280259627E-1,-6.832819399E-1
9.490659521E1,1.671305849E0,-2.518167740E-1,-5.648875174E-1
9.491663321E1,1.492964310E0,7.958984363E-1,-4.899018006E-1
9.492667021E1,2.230752825E0,1.911436086E0,-1.196196481E0
9.493670821E1,2.991400445E0,2.782809212E0,-2.268777999E0
9.494674521E1,3.742060435E0,3.445102864E0,-2.629936098E0
9.495678321E1,3.626282934E0,3.093257187E0,-2.071316649E0
9.496682021E1,3.034687382E0,3.275439470E0,-4.436424311E-1
9.497685821E1,2.366200213E0,3.809684946E0,1.765158631E0
9.498689521E1,1.719750323E0,4.695657400E0,2.949350778E0
9.499693321E1,4.946699126E-1,5.327359005E0,2.533866929E0
9.500697021E1,-7.934872638E-1,5.381311848E0,2.621853492E0
9.501700821E1,-1.827799852E0,4.982682014E0,1.607117747E0
9.502704521E1,-2.337685243E0,4.209531001E0,3.947537148E-1
9.503708321E1,-2.404467755E0,4.528408906E0,-4.990205334E-1
9.504712021E1,-3.137676730E0,3.881534947E0,-2.552079837E0
9.505715721E1,-5.030787642E0,2.435817894E0,-1.024161924E1
9.506719521E1,-6.313079111E0,1.527639468E0,-1.421113022E1
9.507723221E1,-3.940014120E0,1.328925937E-1,-8.439790381E0
9.508727021E1,1.149255618E-1,-1.452158931E0,1.841965024E-1
9.509730721E1,2.020846700E0,-3.812796834E0,1.215690806E0
9.510734521E1,1.302670477E0,-4.560463927E0,-9.222555971E-1
9.511738221E1,1.847254562E0,-5.256378484E0,-3.628118960E0
9.512742021E1,3.384290944E0,-5.127173145E0,-9.801388221E0
9.513745721E1,5.018258228E0,-3.978647259E0,-1.010536040E1
9.514749521E1,7.098229195E0,-3.233239530E0,-5.258965877E0
9.515753221E1,7.421371475E0,-1.704538792E0,-5.464477966E0
9.516757021E1,5.647742568E0,-7.422806382E-1,-4.412399563E0
